Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Levin A., Wolf L., Shashua A.",Time-varying shape tensors for scenes with multiply moving points,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I623,I630,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696050&partnerID=40&md5=b5e98c5cd10fb77133eaf01e730f14cc,"Sch. of Comp. Sci. and Engineering, Hebrew University, Jerusalem 91904, Israel","Levin, A., Sch. of Comp. Sci. and Engineering, Hebrew University, Jerusalem 91904, Israel; Wolf, L., Sch. of Comp. Sci. and Engineering, Hebrew University, Jerusalem 91904, Israel; Shashua, A., Sch. of Comp. Sci. and Engineering, Hebrew University, Jerusalem 91904, Israel",Conference Paper,Scopus,2-s2.0-0035696050
"Seo Y., Heyden A., Cipolla R.",A linear iterative method for auto-calibration using the DAC equation,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I880,I885,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680192&partnerID=40&md5=fa4583aef6b791c301f99d5246d0fb3f,"IIP Lab, POSTECH, Pohang, South Korea","Seo, Y., IIP Lab, POSTECH, Pohang, South Korea; Heyden, A., IIP Lab, POSTECH, Pohang, South Korea; Cipolla, R., IIP Lab, POSTECH, Pohang, South Korea",Conference Paper,Scopus,2-s2.0-0035680192
"Wang T., Rui Y., Hu S.-M.",Optimal adaptive learning for image retrieval,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I1140,I1147,,10,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680347&partnerID=40&md5=2b52bf609c4e82217c6242a932135d9d,"Dept of Computer Sci and Tech, Tsinghua University, Beijing 100084, China","Wang, T., Dept of Computer Sci and Tech, Tsinghua University, Beijing 100084, China; Rui, Y., Dept of Computer Sci and Tech, Tsinghua University, Beijing 100084, China; Hu, S.-M., Dept of Computer Sci and Tech, Tsinghua University, Beijing 100084, China",Conference Paper,Scopus,2-s2.0-0035680347
"Soundararajan P., Sarkar S.",Investigation of measures for grouping by graph partitioning,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I239,I246,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686883&partnerID=40&md5=ffcf675cf3ac2ae3c8337cb84012feb4,"Computer Science and Engineering, University of South Florida, Tampa, FL, United States","Soundararajan, P., Computer Science and Engineering, University of South Florida, Tampa, FL, United States; Sarkar, S., Computer Science and Engineering, University of South Florida, Tampa, FL, United States",Conference Paper,Scopus,2-s2.0-0035686883
"Grauman K., Betke M., Gips J., Bradski G.R.",Communication via eye blinks - Detection and duration analysis in real time,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I1010,I1017,,80,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683456&partnerID=40&md5=6531408ac1bf5859fcf328527d2993a0,"Vision Interface Group, MIT AI Lab, Cambridge, MA, United States","Grauman, K., Vision Interface Group, MIT AI Lab, Cambridge, MA, United States; Betke, M., Vision Interface Group, MIT AI Lab, Cambridge, MA, United States; Gips, J., Vision Interface Group, MIT AI Lab, Cambridge, MA, United States; Bradski, G.R., Vision Interface Group, MIT AI Lab, Cambridge, MA, United States",Conference Paper,Scopus,2-s2.0-0035683456
"Kawasaki H., Ikeuchi K., Sakauchi M.",Light field rendering for large-scale scenes,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II64,II71,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684846&partnerID=40&md5=3025d199a64d06ef75b5698994ce07e8,"Institute of Industrial Science, University of Tokyo, 6-4-1 Komaba, Meguro-ku, Tokyo 153-8505, Japan","Kawasaki, H., Institute of Industrial Science, University of Tokyo, 6-4-1 Komaba, Meguro-ku, Tokyo 153-8505, Japan; Ikeuchi, K., Institute of Industrial Science, University of Tokyo, 6-4-1 Komaba, Meguro-ku, Tokyo 153-8505, Japan; Sakauchi, M., Institute of Industrial Science, University of Tokyo, 6-4-1 Komaba, Meguro-ku, Tokyo 153-8505, Japan",Conference Paper,Scopus,2-s2.0-0035684846
"Chawla N., Moore Jr. T.E., Bowyer K.W., Hall L.O., Springer C., Kegelmeyer P.",Bagging is a small-data-set phenomenon,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II684,II689,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035694077&partnerID=40&md5=39509b12f4cdeca315260f49790c06d8,"Dept. of Computer Science and Eng., University of South Florida, Tampa, FL 33620, United States","Chawla, N., Dept. of Computer Science and Eng., University of South Florida, Tampa, FL 33620, United States; Moore Jr., T.E., Dept. of Computer Science and Eng., University of South Florida, Tampa, FL 33620, United States; Bowyer, K.W., Dept. of Computer Science and Eng., University of South Florida, Tampa, FL 33620, United States; Hall, L.O., Dept. of Computer Science and Eng., University of South Florida, Tampa, FL 33620, United States; Springer, C., Dept. of Computer Science and Eng., University of South Florida, Tampa, FL 33620, United States; Kegelmeyer, P., Dept. of Computer Science and Eng., University of South Florida, Tampa, FL 33620, United States",Conference Paper,Scopus,2-s2.0-0035694077
"Tankus A., Yeshurun Y.",Scene-consistent detection of feature points in video sequences,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I631,I638,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683379&partnerID=40&md5=f0fa6a080c2b93097debdb7d64c2e551,"School of Computer Science, Tel-Aviv University, Tel-Aviv 69978, Israel","Tankus, A., School of Computer Science, Tel-Aviv University, Tel-Aviv 69978, Israel; Yeshurun, Y., School of Computer Science, Tel-Aviv University, Tel-Aviv 69978, Israel",Conference Paper,Scopus,2-s2.0-0035683379
"Agrawal M., Davis L.S.",A probabilistic framework for surface reconstruction from multiple images,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II470,II476,,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696659&partnerID=40&md5=5172aed8d5d45e3641bc251cbe615e9e,"Department of Computer Science, University of Maryland, College Park, MD 20742, United States","Agrawal, M., Department of Computer Science, University of Maryland, College Park, MD 20742, United States; Davis, L.S., Department of Computer Science, University of Maryland, College Park, MD 20742, United States",Conference Paper,Scopus,2-s2.0-0035696659
"Jung S.-H., Taylor C.J.",Camera trajectory estimation using inertial sensor measurements and structure from motion results,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II732,II737,,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696675&partnerID=40&md5=b0fe3b1556f83a89f9b85898b06a9b3f,"GRASP Laboratory, CIS Department, University of Pennsylvania, Philadelphia, PA 19104-6228, United States","Jung, S.-H., GRASP Laboratory, CIS Department, University of Pennsylvania, Philadelphia, PA 19104-6228, United States; Taylor, C.J., GRASP Laboratory, CIS Department, University of Pennsylvania, Philadelphia, PA 19104-6228, United States",Conference Paper,Scopus,2-s2.0-0035696675
"Jurie F., Dhome M.",Real time 3D template matching,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I791,I796,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683330&partnerID=40&md5=fd7af643b007f2f7d1db89fcd7a82bf8,"LASMEA, CNRS UMR 6602, Université Blaise Pascal, 63177 Aubière Cedex, France","Jurie, F., LASMEA, CNRS UMR 6602, Université Blaise Pascal, 63177 Aubière Cedex, France; Dhome, M., LASMEA, CNRS UMR 6602, Université Blaise Pascal, 63177 Aubière Cedex, France",Conference Paper,Scopus,2-s2.0-0035683330
"Osadchy M., Keren D., Gal Y.",Anti-sequences: Event detection by frame stacking,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II46,II51,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684303&partnerID=40&md5=ca6a809add65284b539a03e627af45c5,"Department of Computer Science, University of Haifa, Haifa 31905, Israel","Osadchy, M., Department of Computer Science, University of Haifa, Haifa 31905, Israel; Keren, D., Department of Computer Science, University of Haifa, Haifa 31905, Israel; Gal, Y., Department of Computer Science, University of Haifa, Haifa 31905, Israel",Conference Paper,Scopus,2-s2.0-0035684303
Pilu M.,Extraction of illusory linear clues in perspectively skewed documents,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I363,I368,,36,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683357&partnerID=40&md5=56005ae88bc8c4a3929bcc37f6c2e551,"Hewlett-Packard Laboratories, Bristol, BS34 8QZ, United Kingdom","Pilu, M., Hewlett-Packard Laboratories, Bristol, BS34 8QZ, United Kingdom",Conference Paper,Scopus,2-s2.0-0035683357
Olson C.F.,Image registration by aligning entropies,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II331,II336,,15,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035687832&partnerID=40&md5=3caec91f3dc99db0ea6276d982bdd66e,"University of Washington, Bothell, Computing and Software Systtems, Box 358534, 18115 Campus Way NE, Bothell, WA 98011-8246, United States","Olson, C.F., University of Washington, Bothell, Computing and Software Systtems, Box 358534, 18115 Campus Way NE, Bothell, WA 98011-8246, United States",Conference Paper,Scopus,2-s2.0-0035687832
"Gavrila D.M., Giebel J.",Virtual sample generation for template-based shape matching,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I676,I681,,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680189&partnerID=40&md5=4f98012a6244a161ffe71e8db1490447,"Image Understanding Systems, DaimlerChrysler Research, Ulm 89081, Germany","Gavrila, D.M., Image Understanding Systems, DaimlerChrysler Research, Ulm 89081, Germany; Giebel, J., Image Understanding Systems, DaimlerChrysler Research, Ulm 89081, Germany",Conference Paper,Scopus,2-s2.0-0035680189
"Zhou X.S., Huang T.S.",Small sample learning during multimedia retrieval using BiasMap,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I11,I17,,118,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680168&partnerID=40&md5=077ea1ada32993765dd306f44ac8816e,"Beckman Institute, University of Illinois at UC, Urbana, IL, United States","Zhou, X.S., Beckman Institute, University of Illinois at UC, Urbana, IL, United States; Huang, T.S., Beckman Institute, University of Illinois at UC, Urbana, IL, United States",Conference Paper,Scopus,2-s2.0-0035680168
"Barreto J.P., Araujo H.",Issues on the geometry of central catadioptric image formation,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II422,II427,,84,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696681&partnerID=40&md5=ccd503e411482699851bb40d96ddc094,"Institute of Systems and Robotics, Dept. of Elec. and Computer Eng., University of Coimbra, 3030 Coimbra, Portugal","Barreto, J.P., Institute of Systems and Robotics, Dept. of Elec. and Computer Eng., University of Coimbra, 3030 Coimbra, Portugal; Araujo, H., Institute of Systems and Robotics, Dept. of Elec. and Computer Eng., University of Coimbra, 3030 Coimbra, Portugal",Conference Paper,Scopus,2-s2.0-0035696681
"Ross Beveridge J., She K., Draper B.A., Givens G.H.",A nonparametric statistical comparison of principal component and linear discriminant subspaces for face recognition,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I535,I542,,31,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680106&partnerID=40&md5=c01a4c4396c9b4fc39c0cdac4646005a,"Computer Science Department, Colorado State University, Fort Collins, CO 80523, United States","Ross Beveridge, J., Computer Science Department, Colorado State University, Fort Collins, CO 80523, United States; She, K., Computer Science Department, Colorado State University, Fort Collins, CO 80523, United States; Draper, B.A., Computer Science Department, Colorado State University, Fort Collins, CO 80523, United States; Givens, G.H., Computer Science Department, Colorado State University, Fort Collins, CO 80523, United States",Conference Paper,Scopus,2-s2.0-0035680106
"Wang L., Kang S.B., Szeliski R., Shum H.-Y.",Optimal texture map reconstruction from multiple views,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I347,I354,,29,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680073&partnerID=40&md5=e2e011c47e5875652c2c33c407e550fc,"Microsoft China, Beijing, China","Wang, L., Microsoft China, Beijing, China; Kang, S.B., Microsoft China, Beijing, China; Szeliski, R., Microsoft China, Beijing, China; Shum, H.-Y., Microsoft China, Beijing, China",Conference Paper,Scopus,2-s2.0-0035680073
"Paragios N., Ramesh V.",A MRF-based approach for real-time subway monitoring,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I1034,I1040,,85,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683519&partnerID=40&md5=d2c8bd1524ac3a0bcfeb5e352564979f,"Imaging and Visualization Department, Siemens Corporate Research, 755 College Road East, Princeton, NJ 08540, United States","Paragios, N., Imaging and Visualization Department, Siemens Corporate Research, 755 College Road East, Princeton, NJ 08540, United States; Ramesh, V., Imaging and Visualization Department, Siemens Corporate Research, 755 College Road East, Princeton, NJ 08540, United States",Conference Paper,Scopus,2-s2.0-0035683519
"Bressan M., Guillamet D., Vitrià J.",Using an ICA representation of high dimensional data for object recognition and classification,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I1004,I1009,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683914&partnerID=40&md5=c96fee734dd8384ff40590aa093cd318,"Centre de Visio per Computador, Universitat Autonoma de Barcelona, Barcelona, 08193 Bellaterra, Spain","Bressan, M., Centre de Visio per Computador, Universitat Autonoma de Barcelona, Barcelona, 08193 Bellaterra, Spain; Guillamet, D., Centre de Visio per Computador, Universitat Autonoma de Barcelona, Barcelona, 08193 Bellaterra, Spain; Vitrià, J., Centre de Visio per Computador, Universitat Autonoma de Barcelona, Barcelona, 08193 Bellaterra, Spain",Conference Paper,Scopus,2-s2.0-0035683914
"Finlayson G.D., Schaefer G.",Convex and non-convex illuminant constraints for dichromatic colour constancy,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I598,I604,,22,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035687218&partnerID=40&md5=fa43aa6e26ec2b5c84e2d649587c1317,"Department of Computing, Nottingham Trent University, Nottingham NG1 4BU, United Kingdom","Finlayson, G.D., Department of Computing, Nottingham Trent University, Nottingham NG1 4BU, United Kingdom; Schaefer, G., Department of Computing, Nottingham Trent University, Nottingham NG1 4BU, United Kingdom",Conference Paper,Scopus,2-s2.0-0035687218
"Ferrari V., Tuytelaars T., Van Gool L.",Real-time affine region tracking and coplanar grouping,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II226,II233,,62,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680806&partnerID=40&md5=d31cdbca1dd873048413a15fcc07e993,"Computer Vision Group, BIWI, ETH Zuerich, Zurich, Switzerland","Ferrari, V., Computer Vision Group, BIWI, ETH Zuerich, Zurich, Switzerland; Tuytelaars, T., Computer Vision Group, BIWI, ETH Zuerich, Zurich, Switzerland; Van Gool, L., Computer Vision Group, BIWI, ETH Zuerich, Zurich, Switzerland",Conference Paper,Scopus,2-s2.0-0035680806
"Selinger A., Nelson R.C.",Minimally supervised acquisition of 3D recognition models from cluttered images,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I213,I220,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683465&partnerID=40&md5=ff1a9dbe6a960244c30f9da0ffe74e6f,"Department of Computer Science, University of Rochester, Rochester, NY 14627, United States","Selinger, A., Department of Computer Science, University of Rochester, Rochester, NY 14627, United States; Nelson, R.C., Department of Computer Science, University of Rochester, Rochester, NY 14627, United States",Conference Paper,Scopus,2-s2.0-0035683465
Lowe D.G.,Local feature view clustering for 3D object recognition,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I682,I688,,182,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686858&partnerID=40&md5=b3b0ec5522b9e7b623fea34ed19bb4ff,"Computer Science Department, University of British Columbia, Vancouver, BC, V6T 1ZA, Canada","Lowe, D.G., Computer Science Department, University of British Columbia, Vancouver, BC, V6T 1ZA, Canada",Conference Paper,Scopus,2-s2.0-0035686858
"Mahamud S., Hebert M., Shi J.",Object recognition using boosted discriminants,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I551,I558,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686643&partnerID=40&md5=76649ce946f16f546f165758ab05e5a6,"Dept. of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States","Mahamud, S., Dept. of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Hebert, M., Dept. of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Shi, J., Dept. of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States",Conference Paper,Scopus,2-s2.0-0035686643
"Hirvonen D., Matei B., Wildes R., Hsu S.",Video to reference image alignment in the presence of sparse features and appearance change,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II366,II373,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684172&partnerID=40&md5=f71fe45d5ddfd8a9670e648473db4a04,"Vision Technologies, Sarnoff Corporation, Princeton, NJ 08543, United States","Hirvonen, D., Vision Technologies, Sarnoff Corporation, Princeton, NJ 08543, United States; Matei, B., Vision Technologies, Sarnoff Corporation, Princeton, NJ 08543, United States; Wildes, R., Vision Technologies, Sarnoff Corporation, Princeton, NJ 08543, United States; Hsu, S., Vision Technologies, Sarnoff Corporation, Princeton, NJ 08543, United States",Conference Paper,Scopus,2-s2.0-0035684172
"Ho P.-S., Kim M.-H.",A hierarchical scheme for representing curves without self-intersections,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II498,II503,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035691156&partnerID=40&md5=ae77728818db5c113605e31e66c06384,"Dept. of Visual Technologies, Dongeui Institute of Technology, Pusan, South Korea","Ho, P.-S., Dept. of Visual Technologies, Dongeui Institute of Technology, Pusan, South Korea; Kim, M.-H., Dept. of Visual Technologies, Dongeui Institute of Technology, Pusan, South Korea",Conference Paper,Scopus,2-s2.0-0035691156
"Barnard K., Duygulu P., Forsyth D.",Clustering art,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II434,II441,,94,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035693999&partnerID=40&md5=03ade1418624a424078ebb4e608d82db,"Computer Division, University of California, Berkeley, CA, United States","Barnard, K., Computer Division, University of California, Berkeley, CA, United States; Duygulu, P., Computer Division, University of California, Berkeley, CA, United States; Forsyth, D., Computer Division, University of California, Berkeley, CA, United States",Conference Paper,Scopus,2-s2.0-0035693999
"Hillman P., Hannah J., Renshaw D.",Alpha channel estimation in high resolution images and image sequences,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I1063,I1068,,47,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683596&partnerID=40&md5=b306a6d8241f6b70a8cd14b29e2127d9,"Dept. of Electronics and Elec. Eng., University of Edinburgh, King's Buildings, Mayfield Road, Edinburgh EH9 3JL, United Kingdom","Hillman, P., Dept. of Electronics and Elec. Eng., University of Edinburgh, King's Buildings, Mayfield Road, Edinburgh EH9 3JL, United Kingdom; Hannah, J., Dept. of Electronics and Elec. Eng., University of Edinburgh, King's Buildings, Mayfield Road, Edinburgh EH9 3JL, United Kingdom; Renshaw, D., Dept. of Electronics and Elec. Eng., University of Edinburgh, King's Buildings, Mayfield Road, Edinburgh EH9 3JL, United Kingdom",Conference Paper,Scopus,2-s2.0-0035683596
"Basri R., Jacobs D.","Photometric stereo with general, unknown lighting",2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II374,II381,,84,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035687523&partnerID=40&md5=29e0488f4365923616105de8f54dd3f9,"Dept. of Computer Science, Weizmann Institute of Science, Rehovot 76100, Israel","Basri, R., Dept. of Computer Science, Weizmann Institute of Science, Rehovot 76100, Israel; Jacobs, D., Dept. of Computer Science, Weizmann Institute of Science, Rehovot 76100, Israel",Conference Paper,Scopus,2-s2.0-0035687523
"Zhao T., Nevatia R., Lv F.",Segmentation and tracking of multiple humans in complex situations,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II194,II201,,65,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680856&partnerID=40&md5=b85f3a56e8e1d98c26d764b502a021f6,"University of Southern California, Inst. for Robotics/Intelligent Syst., Los Angeles, CA 90089-0273, United States","Zhao, T., University of Southern California, Inst. for Robotics/Intelligent Syst., Los Angeles, CA 90089-0273, United States; Nevatia, R., University of Southern California, Inst. for Robotics/Intelligent Syst., Los Angeles, CA 90089-0273, United States; Lv, F., University of Southern California, Inst. for Robotics/Intelligent Syst., Los Angeles, CA 90089-0273, United States",Conference Paper,Scopus,2-s2.0-0035680856
"Shakhnarovich G., Lee L., Darrell T.",Integrated face and gait recognition from multiple views,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I439,I446,,98,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683540&partnerID=40&md5=43a14c48cbacb054b40a3968422de674,"Artificial Intelligence Laboratory, Massachusetts Institute of Technol., Cambridge, MA 02139, United States","Shakhnarovich, G., Artificial Intelligence Laboratory, Massachusetts Institute of Technol., Cambridge, MA 02139, United States; Lee, L., Artificial Intelligence Laboratory, Massachusetts Institute of Technol., Cambridge, MA 02139, United States; Darrell, T., Artificial Intelligence Laboratory, Massachusetts Institute of Technol., Cambridge, MA 02139, United States",Conference Paper,Scopus,2-s2.0-0035683540
"Sukthankar R., Cham T.-J., Sukthankar G.",Dynamic shadow elimination for multi-projector displays,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II151,II157,,30,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684334&partnerID=40&md5=4174077b2963892a0f4c448aa8ad0f46,"Compaq Research, CRL, One Cambridge Center, Cambridge, MA 02142, United States","Sukthankar, R., Compaq Research, CRL, One Cambridge Center, Cambridge, MA 02142, United States; Cham, T.-J., Compaq Research, CRL, One Cambridge Center, Cambridge, MA 02142, United States; Sukthankar, G., Compaq Research, CRL, One Cambridge Center, Cambridge, MA 02142, United States",Conference Paper,Scopus,2-s2.0-0035684334
"Keselman Y., Dickinson S.",Generic model abstraction from examples,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I856,I863,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680206&partnerID=40&md5=7cb55bb788a5aff60cca885c220ce502,"Department of Computer Science, Rutgers University, New Brunswick, NJ 08903, United States","Keselman, Y., Department of Computer Science, Rutgers University, New Brunswick, NJ 08903, United States; Dickinson, S., Department of Computer Science, Rutgers University, New Brunswick, NJ 08903, United States",Conference Paper,Scopus,2-s2.0-0035680206
"Han X., Xu C., Prince J.L.",A topology preserving deformable model using level sets,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II765,II770,,40,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696551&partnerID=40&md5=0564aaa9cbb2d7703f9cd168de7c5ba4,"Ctr. Imaging Sci., Elec./Comp. Eng., Johns Hopkins University, Baltimore, MD 21218, United States","Han, X., Ctr. Imaging Sci., Elec./Comp. Eng., Johns Hopkins University, Baltimore, MD 21218, United States; Xu, C., Ctr. Imaging Sci., Elec./Comp. Eng., Johns Hopkins University, Baltimore, MD 21218, United States; Prince, J.L., Ctr. Imaging Sci., Elec./Comp. Eng., Johns Hopkins University, Baltimore, MD 21218, United States",Conference Paper,Scopus,2-s2.0-0035696551
"Narasimhan S.G., Nayar S.K.",Removing weather effects from monochrome images,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II186,II193,,89,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035687920&partnerID=40&md5=814f455181efae9efbbb2759dc8122a1,"Department of Computer Science, Columbia University, New York, NY 10027, United States","Narasimhan, S.G., Department of Computer Science, Columbia University, New York, NY 10027, United States; Nayar, S.K., Department of Computer Science, Columbia University, New York, NY 10027, United States",Conference Paper,Scopus,2-s2.0-0035687920
"Zomet A., Rav-Acha A., Peleg S.",Robust super-resolution,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I645,I650,,179,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686785&partnerID=40&md5=783ff2d201f1ac75aa6ea077ae98ef9f,"School of Computer Science and Eng., Hebrew University, 91904, Jerusalem, Israel","Zomet, A., School of Computer Science and Eng., Hebrew University, 91904, Jerusalem, Israel; Rav-Acha, A., School of Computer Science and Eng., Hebrew University, 91904, Jerusalem, Israel; Peleg, S., School of Computer Science and Eng., Hebrew University, 91904, Jerusalem, Israel",Conference Paper,Scopus,2-s2.0-0035686785
"Lazebnik S., Boyer E., Ponce J.",On computing exact visual hulls of solids bounded by smooth surfaces,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I156,I161,,33,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680101&partnerID=40&md5=639719216d10523da724d8780761e08a,"Beckman Institute, University of Illinois, Urbana, IL, United States","Lazebnik, S., Beckman Institute, University of Illinois, Urbana, IL, United States; Boyer, E., Beckman Institute, University of Illinois, Urbana, IL, United States; Ponce, J., Beckman Institute, University of Illinois, Urbana, IL, United States",Conference Paper,Scopus,2-s2.0-0035680101
[No author name available],Proceeding of the 2001 IEEE computer society conference on computer vision and pattern recognition (CVPR 2001),2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,,,1176,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680348&partnerID=40&md5=4295eb8072783822fc568c1a1bcc3fba,,,Conference Review,Scopus,2-s2.0-0035680348
Li C.H.,Constrained minimum cut for classification using labeled and unlabeled data,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II597,II602,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035691449&partnerID=40&md5=bb845aa58a3ade9cc5bf2b4eab06a54f,"Department of Computer Science, Hong Kong Baptist University, Hong Kong, Hong Kong","Li, C.H., Department of Computer Science, Hong Kong Baptist University, Hong Kong, Hong Kong",Conference Paper,Scopus,2-s2.0-0035691449
Nock R.,Fast and reliable color region merging inspired by decision tree pruning,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I271,I276,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683326&partnerID=40&md5=0a1fb152c5e37ce7665fbb02d7954c7b,"Université Antilles-Guyane, Dept Scientifique Inter-Facultaire, Campus de Schoelcher, B.P. 7209, 97275 Schoelcher, Martinique, France","Nock, R., Université Antilles-Guyane, Dept Scientifique Inter-Facultaire, Campus de Schoelcher, B.P. 7209, 97275 Schoelcher, Martinique, France",Conference Paper,Scopus,2-s2.0-0035683326
