Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Baek S.-H., Choi I., Kim M.H.",Multiview image completion with space structure propagation,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,488,496,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986301968&partnerID=40&md5=2633f79b8dd0edf6abaa2c697dd88aad,"Korea Advanced Institute of Science and Technology (KAIST), South Korea","Baek, S.-H., Korea Advanced Institute of Science and Technology (KAIST), South Korea; Choi, I., Korea Advanced Institute of Science and Technology (KAIST), South Korea; Kim, M.H., Korea Advanced Institute of Science and Technology (KAIST), South Korea",Conference Paper,Scopus,2-s2.0-84986301968
"Mayer N., Ilg E., Häusser P., Fischer P., Cremers D., Dosovitskiy A., Brox T.","A large dataset to train convolutional networks for disparity, optical flow, and scene flow estimation",2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,4040,4048,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986301062&partnerID=40&md5=758b9f8fd85da44892a06f1e20ad3666,"University of Freiburg, Germany; Technical University of Munich, Germany","Mayer, N., University of Freiburg, Germany; Ilg, E., University of Freiburg, Germany; Häusser, P., Technical University of Munich, Germany; Fischer, P., University of Freiburg, Germany; Cremers, D., Technical University of Munich, Germany; Dosovitskiy, A., University of Freiburg, Germany; Brox, T., University of Freiburg, Germany",Conference Paper,Scopus,2-s2.0-84986301062
"Kim W.H., Kim H.J., Adluru N., Singh V.",Latent variable graphical model selection using harmonic analysis: Applications to the Human Connectome Project (HCP),2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,2443,2451,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986252340&partnerID=40&md5=abe6cfd43204d523ceba396383dc804b,"Dept. of Computer Sciences, University of Wisconsin, Madison, WI, United States; Dept. of Biostatistics and Med. Informatics, University of Wisconsin, Madison, WI, United States; Waisman Center, Madison, WI, United States","Kim, W.H., Dept. of Computer Sciences, University of Wisconsin, Madison, WI, United States; Kim, H.J., Dept. of Computer Sciences, University of Wisconsin, Madison, WI, United States; Adluru, N., Waisman Center, Madison, WI, United States; Singh, V., Dept. of Biostatistics and Med. Informatics, University of Wisconsin, Madison, WI, United States",Conference Paper,Scopus,2-s2.0-84986252340
"Owens A., Isola P., McDermott J., Torralba A., Adelson E.H., Freeman W.T.",Visually indicated sounds,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,2405,2413,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986249782&partnerID=40&md5=b41c16466cadd8b1891d232b53318c08,"MIT, United States; U.C. Berkeley, United States; Google Research, United Kingdom","Owens, A., MIT, United States; Isola, P., MIT, United States, U.C. Berkeley, United States; McDermott, J., MIT, United States; Torralba, A., MIT, United States; Adelson, E.H., MIT, United States; Freeman, W.T., MIT, United States, Google Research, United Kingdom",Conference Paper,Scopus,2-s2.0-84986249782
"Xu J., Han J., Nie F.",Discriminatively embedded K-means for multi-view clustering,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,5356,5364,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986309929&partnerID=40&md5=0352b48d37be4d1899be255b779454bc,"School of Automation, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China; School of Computer Science, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China","Xu, J., School of Automation, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China; Han, J., School of Automation, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China; Nie, F., School of Computer Science, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China",Conference Paper,Scopus,2-s2.0-84986309929
"Bernard F., Gemmar P., Hertel F., Goncalves J., Thunberg J.",Linear shape deformation models with local support using graph-based structured matrix factorisation,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,5629,5638,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986255641&partnerID=40&md5=c8c2e3d283830fa94ea1326d51098ef6,"Centre Hospitalier de Luxembourg, Luxembourg; Luxembourg Centre for Systems Biomedicine, University of Luxembourg, Luxembourg; Trier University of Applied Sciences, Trier, Germany","Bernard, F., Centre Hospitalier de Luxembourg, Luxembourg, Luxembourg Centre for Systems Biomedicine, University of Luxembourg, Luxembourg; Gemmar, P., Luxembourg Centre for Systems Biomedicine, University of Luxembourg, Luxembourg, Trier University of Applied Sciences, Trier, Germany; Hertel, F., Centre Hospitalier de Luxembourg, Luxembourg; Goncalves, J., Luxembourg Centre for Systems Biomedicine, University of Luxembourg, Luxembourg; Thunberg, J., Luxembourg Centre for Systems Biomedicine, University of Luxembourg, Luxembourg",Conference Paper,Scopus,2-s2.0-84986255641
"Liu N., Han J.",DHSNet: Deep hierarchical saliency network for salient object detection,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,678,686,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986250467&partnerID=40&md5=2d46a36b7fc557566588718201d7173f,"School of Automation, Northwestern Polytechnical University, Xi'an, China","Liu, N., School of Automation, Northwestern Polytechnical University, Xi'an, China; Han, J., School of Automation, Northwestern Polytechnical University, Xi'an, China",Conference Paper,Scopus,2-s2.0-84986250467
"Hoffman J., Gupta S., Darrell T.",Learning with side information through modality hallucination,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,826,834,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986244077&partnerID=40&md5=2668e7702a5e2977f15e1a481511c73a,"EECS Department, UC Berkeley, United States","Hoffman, J., EECS Department, UC Berkeley, United States; Gupta, S., EECS Department, UC Berkeley, United States; Darrell, T., EECS Department, UC Berkeley, United States",Conference Paper,Scopus,2-s2.0-84986244077
"Thomas C., Kovashka A.",Seeing behind the camera: Identifying the authorship of a photograph,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,3494,3502,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986269676&partnerID=40&md5=caba1d6f2ceaebeb677bcd42305bd31c,"Department of Computer Science, University of Pittsburgh, United States","Thomas, C., Department of Computer Science, University of Pittsburgh, United States; Kovashka, A., Department of Computer Science, University of Pittsburgh, United States",Conference Paper,Scopus,2-s2.0-84986269676
"Zhu Y., Groth O., Bernstein M., Fei-Fei L.",Visual7W: Grounded question answering in images,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,4995,5004,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986275767&partnerID=40&md5=3cd3be7fe67de3970ba772f00bcce279,"Computer Science Department, Stanford University, United States; Computer Science Department, Dresden University of Technology, Germany","Zhu, Y., Computer Science Department, Stanford University, United States; Groth, O., Computer Science Department, Dresden University of Technology, Germany; Bernstein, M., Computer Science Department, Stanford University, United States; Fei-Fei, L., Computer Science Department, Stanford University, United States",Conference Paper,Scopus,2-s2.0-84986275767
"Lu Y., Bai X., Shapiro L., Wang J.",Coherent Parametric Contours for interactive video object segmentation,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,642,650,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986308433&partnerID=40&md5=7be4a504030d532966ee254c25381185,"University of Washington, United States; Adobe, United States","Lu, Y., University of Washington, United States; Bai, X., Adobe, United States; Shapiro, L., University of Washington, United States; Wang, J., Adobe, United States",Conference Paper,Scopus,2-s2.0-84986308433
"Yang J., Parikh D., Batra D.",Joint unsupervised learning of deep representations and image clusters,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,5147,5156,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986281587&partnerID=40&md5=c4658af824a6011cb9e50944abbe59a4,"Virginia Tech, United States","Yang, J., Virginia Tech, United States; Parikh, D., Virginia Tech, United States; Batra, D., Virginia Tech, United States",Conference Paper,Scopus,2-s2.0-84986281587
"Roy A., Todorovic S.",Monocular depth estimation using neural regression forest,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,5506,5514,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986332597&partnerID=40&md5=c18174289a5d11ae28805c7a894d6d91,"Oregon State University, Corvallis, OR, United States","Roy, A., Oregon State University, Corvallis, OR, United States; Todorovic, S., Oregon State University, Corvallis, OR, United States",Conference Paper,Scopus,2-s2.0-84986332597
"Zhao K., Chu W.-S., Zhang H.",Deep region and multi-label learning for facial action unit detection,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,3391,3399,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986266685&partnerID=40&md5=7fbe68b54d7d74b5d68725e20e61ecdd,"School of Comm. and Info. Engineering, Beijing University of Posts and Telecom, Beijing, China; Robotics Institute, Carnegie Mellon University, United States","Zhao, K., School of Comm. and Info. Engineering, Beijing University of Posts and Telecom, Beijing, China; Chu, W.-S., Robotics Institute, Carnegie Mellon University, United States; Zhang, H., School of Comm. and Info. Engineering, Beijing University of Posts and Telecom, Beijing, China",Conference Paper,Scopus,2-s2.0-84986266685
"Shin H.-C., Roberts K., Lu L., Demner-Fushman D., Yao J., Summers R.M.",Learning to read chest X-rays: Recurrent neural cascade model for automated image annotation,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,2497,2506,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986277510&partnerID=40&md5=3ea8e3ef52a106d2c43e23af28cb3dfc,"Imaging Biomarkers and Computer-Aided Diagnosis Laboratory, Radiology and Imaging Sciences, Clinical Center, National Library of Medicine National Institutes of Health, Bethesda, United States; Lister Hill National Center for Biomedical Communications, National Library of Medicine National Institutes of Health, Bethesda, United States","Shin, H.-C., Imaging Biomarkers and Computer-Aided Diagnosis Laboratory, Radiology and Imaging Sciences, Clinical Center, National Library of Medicine National Institutes of Health, Bethesda, United States; Roberts, K., Lister Hill National Center for Biomedical Communications, National Library of Medicine National Institutes of Health, Bethesda, United States; Lu, L., Imaging Biomarkers and Computer-Aided Diagnosis Laboratory, Radiology and Imaging Sciences, Clinical Center, National Library of Medicine National Institutes of Health, Bethesda, United States; Demner-Fushman, D., Lister Hill National Center for Biomedical Communications, National Library of Medicine National Institutes of Health, Bethesda, United States; Yao, J., Imaging Biomarkers and Computer-Aided Diagnosis Laboratory, Radiology and Imaging Sciences, Clinical Center, National Library of Medicine National Institutes of Health, Bethesda, United States; Summers, R.M., Imaging Biomarkers and Computer-Aided Diagnosis Laboratory, Radiology and Imaging Sciences, Clinical Center, National Library of Medicine National Institutes of Health, Bethesda, United States",Conference Paper,Scopus,2-s2.0-84986277510
"Albl C., Kukelova Z., Pajdla T.",Rolling shutter absolute pose problem with known vertical direction,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,3355,3363,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986253748&partnerID=40&md5=457c732ae769bf634ccaff74c3ce60b8,"Czech Technical University in Prague, Faculty of Electrical Engineering, Technicka 2, Praha 6, Czech Republic; Microsoft Research Ltd., 21 Station Road, Cambridge, United Kingdom","Albl, C., Czech Technical University in Prague, Faculty of Electrical Engineering, Technicka 2, Praha 6, Czech Republic; Kukelova, Z., Microsoft Research Ltd., 21 Station Road, Cambridge, United Kingdom; Pajdla, T., Czech Technical University in Prague, Faculty of Electrical Engineering, Technicka 2, Praha 6, Czech Republic",Conference Paper,Scopus,2-s2.0-84986253748
"Qian Y., Gong M., Yang Y.-H.",3D reconstruction of transparent objects with position-normal consistency,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,4369,4377,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986253475&partnerID=40&md5=f7bb84e8bfcca9c454a67ec050b703e5,"University of Alberta, Canada; Memorial University of Newfoundland, Canada","Qian, Y., University of Alberta, Canada; Gong, M., Memorial University of Newfoundland, Canada; Yang, Y.-H., University of Alberta, Canada",Conference Paper,Scopus,2-s2.0-84986253475
"Jang W.-D., Lee C., Kim C.-S.",Primary object segmentation in videos via alternate convex optimization of foreground and background distributions,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,696,704,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986269059&partnerID=40&md5=094be759c363bbc2630b94bbfc5aa7c6,"Korea University, South Korea; Northumbria University, United Kingdom","Jang, W.-D., Korea University, South Korea; Lee, C., Northumbria University, United Kingdom; Kim, C.-S., Korea University, South Korea",Conference Paper,Scopus,2-s2.0-84986269059
"Ouyang S., Hospedales T.M., Song Y.-Z., Li X.",ForgetMeNot: Memory-aware forensic facial sketch matching,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,5571,5579,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986243954&partnerID=40&md5=baa7f2ac1cdccc0c4b4ab80fc0124a7a,"Beijing University of Posts and Telecommunications, China; Queen Mary University of London, United Kingdom","Ouyang, S., Beijing University of Posts and Telecommunications, China, Queen Mary University of London, United Kingdom; Hospedales, T.M., Queen Mary University of London, United Kingdom; Song, Y.-Z., Queen Mary University of London, United Kingdom; Li, X., Beijing University of Posts and Telecommunications, China",Conference Paper,Scopus,2-s2.0-84986243954
"Jayaraman D., Grauman K.",Slow and steady feature analysis: Higher order temporal coherence in video,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,3852,3861,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986272538&partnerID=40&md5=e9893c62c417bf8b841f0cd15bbd80dc,"UT Austin, United States","Jayaraman, D., UT Austin, United States; Grauman, K., UT Austin, United States",Conference Paper,Scopus,2-s2.0-84986272538
"Wu Z., Fu Y., Jiang Y.-G., Sigal L.",Harnessing object and scene semantics for large-scale video understanding,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,3112,3121,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986250477&partnerID=40&md5=5ef3e5b9b1fd345c770f1346e4479bae,"Shanghai Key Lab of Intel. Info. Processing, School of Computer Science, Fudan University, China; Disney Research, United States","Wu, Z., Shanghai Key Lab of Intel. Info. Processing, School of Computer Science, Fudan University, China; Fu, Y., Disney Research, United States; Jiang, Y.-G., Shanghai Key Lab of Intel. Info. Processing, School of Computer Science, Fudan University, China; Sigal, L., Disney Research, United States",Conference Paper,Scopus,2-s2.0-84986250477
"Möllenhoff T., Laude E., Moeller M., Lellmann J., Cremers D.",Sublabel-accurate relaxation of nonconvex energies,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,3948,3956,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986305512&partnerID=40&md5=1e18bdbeefb50e64345f703184667651,"TU München, Germany; University of Lübeck, Germany","Möllenhoff, T., TU München, Germany; Laude, E., TU München, Germany; Moeller, M., TU München, Germany; Lellmann, J., University of Lübeck, Germany; Cremers, D., TU München, Germany",Conference Paper,Scopus,2-s2.0-84986305512
"Quan R., Han J., Zhang D., Nie F.",Object Co-segmentation via graph optimized-flexible manifold ranking,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,687,695,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986277876&partnerID=40&md5=68341bcc9e26031c1dd7a64cbb49af26,"School of Automation, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China; School of Computer Science, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China","Quan, R., School of Automation, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China; Han, J., School of Automation, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China; Zhang, D., School of Automation, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China; Nie, F., School of Computer Science, Center for OPTIMAL, Northwestern Polytechnical University, Xi'an, China",Conference Paper,Scopus,2-s2.0-84986277876
"Dai J., He K., Sun J.",Instance-aware semantic segmentation via Multi-task Network Cascades,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,3150,3158,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986282070&partnerID=40&md5=d2bc9a51ba02511cea05075b8e0cec8e,"Microsoft Research, United States","Dai, J., Microsoft Research, United States; He, K., Microsoft Research, United States; Sun, J., Microsoft Research, United States",Conference Paper,Scopus,2-s2.0-84986282070
"Khoreva A., Benenson R., Omran M., Hein M., Schiele B.",Weakly supervised object boundaries,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,183,192,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986300615&partnerID=40&md5=c340426501358edc01c8813e0f5dcc17,"Max Planck Institute for Informatics, Saarbrücken, Germany; Saarland University, Saarbrücken, Germany","Khoreva, A., Max Planck Institute for Informatics, Saarbrücken, Germany; Benenson, R., Max Planck Institute for Informatics, Saarbrücken, Germany; Omran, M., Max Planck Institute for Informatics, Saarbrücken, Germany; Hein, M., Saarland University, Saarbrücken, Germany; Schiele, B., Max Planck Institute for Informatics, Saarbrücken, Germany",Conference Paper,Scopus,2-s2.0-84986300615
"Iscen A., Rabbat M., Furon T.",Efficient large-scale similarity search using matrix factorization,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,2073,2081,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986310056&partnerID=40&md5=d2eeacf4260e7e1bff11680aac5001cc,"Inria, Rennes, France; McGill University, Montréal, Canada","Iscen, A., Inria, Rennes, France; Rabbat, M., McGill University, Montréal, Canada; Furon, T., Inria, Rennes, France",Conference Paper,Scopus,2-s2.0-84986310056
"Sharmanska V., Hernández-Lobato D., Hernández-Lobato J.M., Quadrianto N.",Ambiguity helps: Classification with disagreements in crowdsourced annotations,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,2194,2202,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986328568&partnerID=40&md5=c4e23ae0ddb6055ffc5e55be55038099,"SMiLe CLiNiC, University of Sussex, Brighton, United Kingdom; Universidad Autónoma de Madrid, Madrid, Spain; Harvard University, Cambridge, MA, United States","Sharmanska, V., SMiLe CLiNiC, University of Sussex, Brighton, United Kingdom; Hernández-Lobato, D., Universidad Autónoma de Madrid, Madrid, Spain; Hernández-Lobato, J.M., Harvard University, Cambridge, MA, United States; Quadrianto, N., SMiLe CLiNiC, University of Sussex, Brighton, United Kingdom",Conference Paper,Scopus,2-s2.0-84986328568
"Gao Y., Beijbom O., Zhang N., Darrell T.",Compact Bilinear pooling,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,317,326,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986266770&partnerID=40&md5=42ec35b820e4cb77b3e3307b39cc9114,"EECS, UC Berkeley, United States; Snapchat Inc., United States","Gao, Y., EECS, UC Berkeley, United States; Beijbom, O., EECS, UC Berkeley, United States; Zhang, N., Snapchat Inc., United States; Darrell, T., EECS, UC Berkeley, United States",Conference Paper,Scopus,2-s2.0-84986266770
"Xie Q., Zhao Q., Meng D., Xu Z., Gu S., Zuo W., Zhang L.",Multispectral images denoising by intrinsic tensor sparsity regularization,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,1692,1700,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986292332&partnerID=40&md5=78cb99572883e09ebccddcc907151c74,"Xi'an Jiaotong University, China; Hong Kong Polytechnic University, Hong Kong; Harbin Institute of Technology, China","Xie, Q., Xi'an Jiaotong University, China; Zhao, Q., Xi'an Jiaotong University, China; Meng, D., Xi'an Jiaotong University, China; Xu, Z., Xi'an Jiaotong University, China; Gu, S., Hong Kong Polytechnic University, Hong Kong; Zuo, W., Harbin Institute of Technology, China; Zhang, L., Hong Kong Polytechnic University, Hong Kong",Conference Paper,Scopus,2-s2.0-84986292332
"Baqué P., Bagautdinov T., Fleuret F., Fua P.",Principled parallel mean-field inference for discrete random fields,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,5848,5857,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986275913&partnerID=40&md5=e9de29f31b4b20ea241443bc7a925d45,"CVLab., EPFL, Lausanne, Switzerland; IDIAP, Martigny, Switzerland","Baqué, P., CVLab., EPFL, Lausanne, Switzerland; Bagautdinov, T., CVLab., EPFL, Lausanne, Switzerland; Fleuret, F., CVLab., EPFL, Lausanne, Switzerland, IDIAP, Martigny, Switzerland; Fua, P., CVLab., EPFL, Lausanne, Switzerland",Conference Paper,Scopus,2-s2.0-84986275913
"Xie J., Kiefel M., Sun M.-T., Geiger A.",Semantic instance annotation of street scenes by 3D to 2D label transfer,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,3688,3697,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986281459&partnerID=40&md5=d0a3b5b1cf1424158e2a1cc91bc7b987,"University of Washington, United States; MPI for Intelligent Systems, Tübingen, Germany","Xie, J., University of Washington, United States; Kiefel, M., MPI for Intelligent Systems, Tübingen, Germany; Sun, M.-T., University of Washington, United States; Geiger, A., MPI for Intelligent Systems, Tübingen, Germany",Conference Paper,Scopus,2-s2.0-84986281459
"Gupta S., Hoffman J., Malik J.",Cross modal distillation for supervision transfer,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,2827,2836,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986258326&partnerID=40&md5=05fa58b0555f3c658b5565e46e2ab73a,"University of California, Berkeley, United States","Gupta, S., University of California, Berkeley, United States; Hoffman, J., University of California, Berkeley, United States; Malik, J., University of California, Berkeley, United States",Conference Paper,Scopus,2-s2.0-84986258326
"Royer L.A., Richmond D.L., Rother C., Andres B., Kainmueller D.",Convexity shape constraints for image segmentation,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,402,410,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986328600&partnerID=40&md5=ba3b49c9c3fc946788519a6e97a02c01,"MPI-CBG, Germany; TU Dresden, Germany; MPI for Informatics, Germany","Royer, L.A., MPI-CBG, Germany; Richmond, D.L., MPI-CBG, Germany; Rother, C., TU Dresden, Germany; Andres, B., MPI for Informatics, Germany; Kainmueller, D., MPI-CBG, Germany",Conference Paper,Scopus,2-s2.0-84986328600
"Li N., Lin H., Sun B., Zhou M., Yu J.",Rotational crossed-slit light fields,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,4405,4413,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986252342&partnerID=40&md5=14ef3dcdb3879c6cedcd7797d337ce61,"University of Delaware, Newark, DE, United States; ShanghaiTech University, Shanghai, China","Li, N., University of Delaware, Newark, DE, United States; Lin, H., University of Delaware, Newark, DE, United States; Sun, B., University of Delaware, Newark, DE, United States; Zhou, M., University of Delaware, Newark, DE, United States; Yu, J., University of Delaware, Newark, DE, United States, ShanghaiTech University, Shanghai, China",Conference Paper,Scopus,2-s2.0-84986252342
"Schillebeeckx I., Pless R.",Single image camera calibration with lenticular arrays for augmented reality,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,3290,3298,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986255643&partnerID=40&md5=08252cf8d5d28b02d0795e68e15a4033,"Washington University in St. Louis, 1 Brookings Dr, St. Louis, MO, United States","Schillebeeckx, I., Washington University in St. Louis, 1 Brookings Dr, St. Louis, MO, United States; Pless, R., Washington University in St. Louis, 1 Brookings Dr, St. Louis, MO, United States",Conference Paper,Scopus,2-s2.0-84986255643
"Frigo O., Sabater N., Delon J., Hellier P.",Split and match: Example-based adaptive patch sampling for unsupervised style transfer,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,553,561,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986301045&partnerID=40&md5=5ad123e10ae9bacd4caf2efa06abf900,"Technicolor, Research and Innovation, France; Université Paris Descartes, MAP5, France","Frigo, O., Technicolor, Research and Innovation, France, Université Paris Descartes, MAP5, France; Sabater, N., Technicolor, Research and Innovation, France; Delon, J., Université Paris Descartes, MAP5, France; Hellier, P., Technicolor, Research and Innovation, France",Conference Paper,Scopus,2-s2.0-84986301045
"Chen D., Mirebeau J.-M., Cohen L.D.",A new Finsler minimal path model with curvature penalization for image segmentation and closed contour detection,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,355,363,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986300420&partnerID=40&md5=4287f8a2faffb1870335719d9459511c,"CEREMADE, CNRS, University Paris Dauphine, PSL Research University, UMR 7534, Paris, France; Laboratoire de Mathématiques d'Orsay, CNRS, Université Paris-Sud, Université Paris-Saclay, Orsay, France","Chen, D., CEREMADE, CNRS, University Paris Dauphine, PSL Research University, UMR 7534, Paris, France; Mirebeau, J.-M., Laboratoire de Mathématiques d'Orsay, CNRS, Université Paris-Sud, Université Paris-Saclay, Orsay, France; Cohen, L.D., CEREMADE, CNRS, University Paris Dauphine, PSL Research University, UMR 7534, Paris, France",Conference Paper,Scopus,2-s2.0-84986300420
"Tan M., Xiao S., Gao J., Xu D., Van Den Hengel A., Shi Q.",Proximal riemannian pursuit for large-scale trace-norm minimization,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,5877,5886,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986268032&partnerID=40&md5=a5c5d31dcbe8cea23af2c639fc18a150,"School of Computer Science, University of Adelaide, Australia; OmniVision Technologies Singapore Pte. Ltd., Singapore, Singapore; University of Sydney, Business School, Australia; School of Electrical and Information Engineering, University of Sydney, Australia","Tan, M., School of Computer Science, University of Adelaide, Australia; Xiao, S., OmniVision Technologies Singapore Pte. Ltd., Singapore, Singapore; Gao, J., University of Sydney, Business School, Australia; Xu, D., School of Electrical and Information Engineering, University of Sydney, Australia; Van Den Hengel, A., School of Computer Science, University of Adelaide, Australia; Shi, Q., School of Computer Science, University of Adelaide, Australia",Conference Paper,Scopus,2-s2.0-84986268032
"Pramod R.T., Arun S.P.",Do computational models differ systematically from human object perception?,2016,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2016-January,,,1601,1609,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986275004&partnerID=40&md5=37a2e734e0680e42057fe2864ca58ce8,"Department of Electrical Communication Engineering, Centre for Neuroscience, Indian Institute of Science, Bangalore, India; Centre for Neuroscience, Indian Institute of Science, Bangalore, India","Pramod, R.T., Department of Electrical Communication Engineering, Centre for Neuroscience, Indian Institute of Science, Bangalore, India; Arun, S.P., Centre for Neuroscience, Indian Institute of Science, Bangalore, India",Conference Paper,Scopus,2-s2.0-84986275004
