Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Barron J.T., Malik J.",Intrinsic scene properties from a single RGB-D image,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618854,17,24,,39,10.1109/CVPR.2013.10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887363304&doi=10.1109%2fCVPR.2013.10&partnerID=40&md5=da4b6d1bbec9cd4156d8cd9df138e8f7,"UC Berkeley, United States","Barron, J.T., UC Berkeley, United States; Malik, J., UC Berkeley, United States",Conference Paper,Scopus,2-s2.0-84887363304
"Agrawal A., Ramalingam S.",Single image calibration of multi-axial imaging systems,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619028,1399,1406,,13,10.1109/CVPR.2013.184,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887377187&doi=10.1109%2fCVPR.2013.184&partnerID=40&md5=ee9b6dd64d1ecb31e8e9ce50a6a47f56,"Mitsubishi Electric Research Labs (MERL), 201 Broadway, Cambridge, MA 02139, United States","Agrawal, A., Mitsubishi Electric Research Labs (MERL), 201 Broadway, Cambridge, MA 02139, United States; Ramalingam, S., Mitsubishi Electric Research Labs (MERL), 201 Broadway, Cambridge, MA 02139, United States",Conference Paper,Scopus,2-s2.0-84887377187
"Yu F.X., Cao L., Feris R.S., Smith J.R., Chang S.-F.",Designing category-level attributes for discriminative visual recognition,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618949,771,778,,51,10.1109/CVPR.2013.105,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887368641&doi=10.1109%2fCVPR.2013.105&partnerID=40&md5=6cdde7dee4b99d151abd6582ea701249,"Columbia University, United States; IBM T. J. Watson Research Center, United States","Yu, F.X., Columbia University, United States; Cao, L., IBM T. J. Watson Research Center, United States; Feris, R.S., IBM T. J. Watson Research Center, United States; Smith, J.R., IBM T. J. Watson Research Center, United States; Chang, S.-F., Columbia University, United States",Conference Paper,Scopus,2-s2.0-84887368641
"Ask E., Enqvist O., Kahl F.",Optimal geometric fitting under the truncated L2-norm,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619069,1722,1729,,6,10.1109/CVPR.2013.225,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887322776&doi=10.1109%2fCVPR.2013.225&partnerID=40&md5=45f27b5ab4e02f5848956b3e91befdfd,"Centre for Mathematical Sciences, Lund University, Sweden","Ask, E., Centre for Mathematical Sciences, Lund University, Sweden; Enqvist, O., Centre for Mathematical Sciences, Lund University, Sweden; Kahl, F., Centre for Mathematical Sciences, Lund University, Sweden",Conference Paper,Scopus,2-s2.0-84887322776
Taylor C.J.,Towards fast and accurate segmentation,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619094,1916,1922,,11,10.1109/CVPR.2013.250,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887380470&doi=10.1109%2fCVPR.2013.250&partnerID=40&md5=20cc649df89cb47ee7af6b966cba80d5,"GRASP Laboratory, University of Pennsylvania, Philadelphia PA, United States","Taylor, C.J., GRASP Laboratory, University of Pennsylvania, Philadelphia PA, United States",Conference Paper,Scopus,2-s2.0-84887380470
"Kowdle A., Gallagher A., Chen T.",Revisiting depth layers from occlusions,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619116,2091,2098,,3,10.1109/CVPR.2013.272,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887324741&doi=10.1109%2fCVPR.2013.272&partnerID=40&md5=f13dff7cbd3787e12c1f0d94d8f0ea19,"Cornell University, United States","Kowdle, A., Cornell University, United States; Gallagher, A., Cornell University, United States; Chen, T., Cornell University, United States",Conference Paper,Scopus,2-s2.0-84887324741
"Wah C., Belongie S.",Attribute-based detection of unfamiliar classes with humans in the loop,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618950,779,786,,10,10.1109/CVPR.2013.106,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887334314&doi=10.1109%2fCVPR.2013.106&partnerID=40&md5=83391e77e87dc3f1373b676bddf1ae17,"Department of Computer Science and Engineering, University of California, San Diego, United States","Wah, C., Department of Computer Science and Engineering, University of California, San Diego, United States; Belongie, S., Department of Computer Science and Engineering, University of California, San Diego, United States",Conference Paper,Scopus,2-s2.0-84887334314
"Kyriazis N., Argyros A.",Physically plausible 3D scene tracking: The single actor hypothesis,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618853,9,16,,14,10.1109/CVPR.2013.9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887342031&doi=10.1109%2fCVPR.2013.9&partnerID=40&md5=0e3df7535b87bd5028840c114c550187,"Institute of Computer Science, FORTH and Computer Science Department, University of Crete, Greece","Kyriazis, N., Institute of Computer Science, FORTH and Computer Science Department, University of Crete, Greece; Argyros, A., Institute of Computer Science, FORTH and Computer Science Department, University of Crete, Greece",Conference Paper,Scopus,2-s2.0-84887342031
"Asthana A., Zafeiriou S., Cheng S., Pantic M.",Robust discriminative response map fitting with constrained local models,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619286,3444,3451,,115,10.1109/CVPR.2013.442,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887367849&doi=10.1109%2fCVPR.2013.442&partnerID=40&md5=a241ce334629a13dad5e123b6d64c869,"Department of Computing, Imperial College London, United Kingdom; EEMCS, University of Twente, Netherlands","Asthana, A., Department of Computing, Imperial College London, United Kingdom; Zafeiriou, S., Department of Computing, Imperial College London, United Kingdom; Cheng, S., Department of Computing, Imperial College London, United Kingdom; Pantic, M., Department of Computing, Imperial College London, United Kingdom, EEMCS, University of Twente, Netherlands",Conference Paper,Scopus,2-s2.0-84887367849
"Zhang L., Van Der Maaten L.",Structure preserving object tracking,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619084,1838,1845,,67,10.1109/CVPR.2013.240,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887395053&doi=10.1109%2fCVPR.2013.240&partnerID=40&md5=98f98347fd57f2afc5886d3ef70055ef,"Computer Vision Lab, Delft University of Technology, Mekelweg 4, 2628 CD Delft, Netherlands","Zhang, L., Computer Vision Lab, Delft University of Technology, Mekelweg 4, 2628 CD Delft, Netherlands; Van Der Maaten, L., Computer Vision Lab, Delft University of Technology, Mekelweg 4, 2628 CD Delft, Netherlands",Conference Paper,Scopus,2-s2.0-84887395053
"Hadfield S., Bowden R.",Hollywood 3D: Recognizing actions in 3D natural scenes,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619280,3398,3405,,39,10.1109/CVPR.2013.436,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887336390&doi=10.1109%2fCVPR.2013.436&partnerID=40&md5=57a3ab2730f303bcfd2bb655af22c9f0,"Centre for Vision, Speech and Signal Processing, University of Surrey, Guildford, Surrey, GU2 7XH, United Kingdom","Hadfield, S., Centre for Vision, Speech and Signal Processing, University of Surrey, Guildford, Surrey, GU2 7XH, United Kingdom; Bowden, R., Centre for Vision, Speech and Signal Processing, University of Surrey, Guildford, Surrey, GU2 7XH, United Kingdom",Conference Paper,Scopus,2-s2.0-84887336390
"Zhao Y., Zhu S.-C.","Scene parsing by integrating function, geometry and appearance models",2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619245,3119,3126,,15,10.1109/CVPR.2013.401,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887328921&doi=10.1109%2fCVPR.2013.401&partnerID=40&md5=e337fc76c56a08cbaf4f02443326b5ad,"Department of Statistics, University of California, Los Angeles, United States; Department of Statistics and Computer Science, University of California, Los Angeles, United States","Zhao, Y., Department of Statistics, University of California, Los Angeles, United States; Zhu, S.-C., Department of Statistics and Computer Science, University of California, Los Angeles, United States",Conference Paper,Scopus,2-s2.0-84887328921
"Sun Y., Wang X., Tang X.",Deep convolutional network cascade for facial point detection,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619290,3476,3483,,213,10.1109/CVPR.2013.446,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887364811&doi=10.1109%2fCVPR.2013.446&partnerID=40&md5=564978a44fd21fa546bfffd38ff41d2f,"Department of Information Engineering, Chinese University of Hong Kong, Hong Kong; Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong; Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China","Sun, Y., Department of Information Engineering, Chinese University of Hong Kong, Hong Kong; Wang, X., Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China; Tang, X., Department of Information Engineering, Chinese University of Hong Kong, Hong Kong, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China",Conference Paper,Scopus,2-s2.0-84887364811
"Choi J., Rastegari M., Farhadi A., Davis L.S.",Adding unlabeled samples to categories by learned attributes,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618962,875,882,,14,10.1109/CVPR.2013.118,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887366030&doi=10.1109%2fCVPR.2013.118&partnerID=40&md5=19ad1352de102a6e56a77fd5376e5ccd,"University of Maryland, College Park, United States; University of Washington, United States","Choi, J., University of Maryland, College Park, United States; Rastegari, M., University of Maryland, College Park, United States; Farhadi, A., University of Washington, United States; Davis, L.S., University of Maryland, College Park, United States",Conference Paper,Scopus,2-s2.0-84887366030
"Zhou G.-T., Lan T., Yang W., Mori G.",Learning class-to-image distance with object matchings,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618952,795,802,,2,10.1109/CVPR.2013.108,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887383201&doi=10.1109%2fCVPR.2013.108&partnerID=40&md5=64eceeb742642a4955e1b89eee7a14c2,"School of Computing Science, Simon Fraser University, Burnaby, BC, Canada","Zhou, G.-T., School of Computing Science, Simon Fraser University, Burnaby, BC, Canada; Lan, T., School of Computing Science, Simon Fraser University, Burnaby, BC, Canada; Yang, W., School of Computing Science, Simon Fraser University, Burnaby, BC, Canada; Mori, G., School of Computing Science, Simon Fraser University, Burnaby, BC, Canada",Conference Paper,Scopus,2-s2.0-84887383201
"Shi C., Wang C., Xiao B., Zhang Y., Gao S., Zhang Z.",Scene text recognition using part-based tree-structured character detection,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619225,2961,2968,,48,10.1109/CVPR.2013.381,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887365560&doi=10.1109%2fCVPR.2013.381&partnerID=40&md5=b8e7330bdabdd5f880b48222b0990e4e,"State Key Laboratory of Management and Control for Complex Systems, CASIA, Beijing, China","Shi, C., State Key Laboratory of Management and Control for Complex Systems, CASIA, Beijing, China; Wang, C., State Key Laboratory of Management and Control for Complex Systems, CASIA, Beijing, China; Xiao, B., State Key Laboratory of Management and Control for Complex Systems, CASIA, Beijing, China; Zhang, Y., State Key Laboratory of Management and Control for Complex Systems, CASIA, Beijing, China; Gao, S., State Key Laboratory of Management and Control for Complex Systems, CASIA, Beijing, China; Zhang, Z., State Key Laboratory of Management and Control for Complex Systems, CASIA, Beijing, China",Conference Paper,Scopus,2-s2.0-84887365560
"Asafi S., Cohen-Or D.",Constraints as features,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619058,1634,1641,,1,10.1109/CVPR.2013.214,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887340509&doi=10.1109%2fCVPR.2013.214&partnerID=40&md5=1987256c00c85f469a1284068322d7c8,"Tel Aviv University, Israel","Asafi, S., Tel Aviv University, Israel; Cohen-Or, D., Tel Aviv University, Israel",Conference Paper,Scopus,2-s2.0-84887340509
"Hawe S., Seibert M., Kleinsteuber M.",Separable dictionary learning,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618907,438,445,,25,10.1109/CVPR.2013.63,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887354448&doi=10.1109%2fCVPR.2013.63&partnerID=40&md5=c7a97292aa6d59579f64c897f6b4872a,"Department of Electrical Engineering and Information Technology, Technische Universität München, 80333 München, Germany","Hawe, S., Department of Electrical Engineering and Information Technology, Technische Universität München, 80333 München, Germany; Seibert, M., Department of Electrical Engineering and Information Technology, Technische Universität München, 80333 München, Germany; Kleinsteuber, M., Department of Electrical Engineering and Information Technology, Technische Universität München, 80333 München, Germany",Conference Paper,Scopus,2-s2.0-84887354448
"Zheng Y., Sugimoto S., Okutomi M.",A practical rank-constrained eight-point algorithm for fundamental matrix estimation,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619047,1546,1553,,7,10.1109/CVPR.2013.203,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887378219&doi=10.1109%2fCVPR.2013.203&partnerID=40&md5=1e5bb6e9988a8703730c101c3516cea0,"Department of Mechanical and Control Engineering, Tokyo Institute of Technology, Japan","Zheng, Y., Department of Mechanical and Control Engineering, Tokyo Institute of Technology, Japan; Sugimoto, S., Department of Mechanical and Control Engineering, Tokyo Institute of Technology, Japan; Okutomi, M., Department of Mechanical and Control Engineering, Tokyo Institute of Technology, Japan",Conference Paper,Scopus,2-s2.0-84887378219
"Zhang L., Song M., Liu Z., Liu X., Bu J., Chen C.",Probabilistic graphlet cut: Exploiting spatial structure cue for weakly supervised image segmentation,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619093,1908,1915,,55,10.1109/CVPR.2013.249,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886366049&doi=10.1109%2fCVPR.2013.249&partnerID=40&md5=e2aa516569cb2adc6230d3d00485efd2,"College of Computer Science, Zhejiang University, Hang Zhou, China; Microsoft Research, Redmond, United States","Zhang, L., College of Computer Science, Zhejiang University, Hang Zhou, China; Song, M., College of Computer Science, Zhejiang University, Hang Zhou, China; Liu, Z., Microsoft Research, Redmond, United States; Liu, X., College of Computer Science, Zhejiang University, Hang Zhou, China; Bu, J., College of Computer Science, Zhejiang University, Hang Zhou, China; Chen, C., College of Computer Science, Zhejiang University, Hang Zhou, China",Conference Paper,Scopus,2-s2.0-84886366049
"Ma Z., Chan A.B.",Crossing the line: Crowd counting by integer programming with local features,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619172,2539,2546,,30,10.1109/CVPR.2013.328,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887347205&doi=10.1109%2fCVPR.2013.328&partnerID=40&md5=151c3326f58c12cb880b531247f3907d,"Department of Computer Science, City University of Hong Kong, Hong Kong","Ma, Z., Department of Computer Science, City University of Hong Kong, Hong Kong; Chan, A.B., Department of Computer Science, City University of Hong Kong, Hong Kong",Conference Paper,Scopus,2-s2.0-84887347205
"Chen X., Kang S.B., Yang J., Yu J.",Fast patch-based denoising using approximated patch geodesic paths,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619004,1211,1218,,10,10.1109/CVPR.2013.160,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887324820&doi=10.1109%2fCVPR.2013.160&partnerID=40&md5=68b410da9b36705e24332b646b8b5ab4,"Shanghai Jiao Tong University, Shanghai, China; Microsoft Research, Redmond, WA, United States; Key Laboratory of System Control and Information Processing, Ministry of Education, China; University of Delaware, Newark, DE, United States","Chen, X., Shanghai Jiao Tong University, Shanghai, China, Key Laboratory of System Control and Information Processing, Ministry of Education, China, University of Delaware, Newark, DE, United States; Kang, S.B., Microsoft Research, Redmond, WA, United States; Yang, J., Shanghai Jiao Tong University, Shanghai, China, Key Laboratory of System Control and Information Processing, Ministry of Education, China; Yu, J., University of Delaware, Newark, DE, United States",Conference Paper,Scopus,2-s2.0-84887324820
"Zhu N., Chung A.C.S.",Graph-based optimization with tubularity markov tree for 3D vessel segmentation,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619132,2219,2226,,3,10.1109/CVPR.2013.288,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887396132&doi=10.1109%2fCVPR.2013.288&partnerID=40&md5=2f94a12954646254e1dbc5be6d1faab3,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong","Zhu, N., Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong; Chung, A.C.S., Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong",Conference Paper,Scopus,2-s2.0-84887396132
"Ye M., Zhang C., Yang R.",Video enhancement of people wearing polarized glasses: Darkening reversal and reflection reduction,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619000,1179,1186,,,10.1109/CVPR.2013.156,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887395908&doi=10.1109%2fCVPR.2013.156&partnerID=40&md5=e53692df0e5e0237001d46fe99296d15,"University of Kentucky, United States; Microsoft Research, United States","Ye, M., University of Kentucky, United States; Zhang, C., Microsoft Research, United States; Yang, R., University of Kentucky, United States",Conference Paper,Scopus,2-s2.0-84887395908
"Sadovnik A., Gallagher A., Chen T.",It's not polite to point: Describing people with uncertain attributes,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619241,3089,3096,,2,10.1109/CVPR.2013.397,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887384357&doi=10.1109%2fCVPR.2013.397&partnerID=40&md5=5c8c4ff5440bb5701840a4def5942a6b,"School of Electrical and Computer Engineering, Cornell University, United States","Sadovnik, A., School of Electrical and Computer Engineering, Cornell University, United States; Gallagher, A., School of Electrical and Computer Engineering, Cornell University, United States; Chen, T., School of Electrical and Computer Engineering, Cornell University, United States",Conference Paper,Scopus,2-s2.0-84887384357
"Jayasumana S., Hartley R., Salzmann M., Li H., Harandi M.",Kernel methods on the riemannian manifold of symmetric positive definite matrices,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618861,73,80,,63,10.1109/CVPR.2013.17,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887400913&doi=10.1109%2fCVPR.2013.17&partnerID=40&md5=b9c51db916059295b167be44f48d847d,"Australian National University, Canberra, Australia; NICTA, Canberra, Australia","Jayasumana, S., Australian National University, Canberra, Australia, NICTA, Canberra, Australia; Hartley, R., Australian National University, Canberra, Australia, NICTA, Canberra, Australia; Salzmann, M., NICTA, Canberra, Australia; Li, H., Australian National University, Canberra, Australia; Harandi, M., NICTA, Canberra, Australia",Conference Paper,Scopus,2-s2.0-84887400913
"Zhao B., Xing E.P.",Sparse output coding for large-scale visual recognition,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619274,3350,3357,,10,10.1109/CVPR.2013.430,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887345559&doi=10.1109%2fCVPR.2013.430&partnerID=40&md5=ef2f8a0a6582a6bf35641c924280592a,"School of Computer Science, Carnegie Mellon University, United States","Zhao, B., School of Computer Science, Carnegie Mellon University, United States; Xing, E.P., School of Computer Science, Carnegie Mellon University, United States",Conference Paper,Scopus,2-s2.0-84887345559
"Antunes M., Barreto J.P.",A global approach for the detection of vanishing points and mutually orthogonal vanishing directions,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619020,1336,1343,,8,10.1109/CVPR.2013.176,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887348454&doi=10.1109%2fCVPR.2013.176&partnerID=40&md5=4723d3a34f4a4120256d3eac06641ef6,"Institute of Systems and Robotics, University of Coimbra, 3030 Coimbra, Portugal","Antunes, M., Institute of Systems and Robotics, University of Coimbra, 3030 Coimbra, Portugal; Barreto, J.P., Institute of Systems and Robotics, University of Coimbra, 3030 Coimbra, Portugal",Conference Paper,Scopus,2-s2.0-84887348454
"Fenzi M., Leal-Taixe L., Rosenhahn B., Ostermann J.",Class generative models based on feature regression for pose estimation of object categories,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618947,755,762,,8,10.1109/CVPR.2013.103,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887373554&doi=10.1109%2fCVPR.2013.103&partnerID=40&md5=d5910f6205ef14a049943b70d151667b,"Institute for Information Processing (TNT), Leibniz University Hannover, Germany","Fenzi, M., Institute for Information Processing (TNT), Leibniz University Hannover, Germany; Leal-Taixe, L., Institute for Information Processing (TNT), Leibniz University Hannover, Germany; Rosenhahn, B., Institute for Information Processing (TNT), Leibniz University Hannover, Germany; Ostermann, J., Institute for Information Processing (TNT), Leibniz University Hannover, Germany",Conference Paper,Scopus,2-s2.0-84887373554
"Zeng Z., Xiao S., Jia K., Chan T.-H., Gao S., Xu D., Ma Y.",Learning by associating ambiguously labeled images,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618941,708,715,,15,10.1109/CVPR.2013.97,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887399890&doi=10.1109%2fCVPR.2013.97&partnerID=40&md5=e5bf3001268b8d7ada8d227f0107b37d,"Advanced Digital Science Centers, Singapore; School of Computer Engineering, Nanyang Technological University, Singapore; Visual Computing Group, Microsoft Research Asia, Beijing, China","Zeng, Z., Advanced Digital Science Centers, Singapore; Xiao, S., School of Computer Engineering, Nanyang Technological University, Singapore; Jia, K., Advanced Digital Science Centers, Singapore; Chan, T.-H., Advanced Digital Science Centers, Singapore; Gao, S., Advanced Digital Science Centers, Singapore; Xu, D., School of Computer Engineering, Nanyang Technological University, Singapore; Ma, Y., Visual Computing Group, Microsoft Research Asia, Beijing, China",Conference Paper,Scopus,2-s2.0-84887399890
"Song Y., Morency L.-P., Davis R.",Action recognition by hierarchical sequence summarization,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619301,3562,3569,,24,10.1109/CVPR.2013.457,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887335980&doi=10.1109%2fCVPR.2013.457&partnerID=40&md5=fcf527142b87cbd28b73a1d7c3921d62,"MIT Computer Science and Artificial Intelligence Laboratory, United States; USC Institute for Creative Technology, United States","Song, Y., MIT Computer Science and Artificial Intelligence Laboratory, United States; Morency, L.-P., USC Institute for Creative Technology, United States; Davis, R., MIT Computer Science and Artificial Intelligence Laboratory, United States",Conference Paper,Scopus,2-s2.0-84887335980
"Gronat P., Obozinski G., Sivic J., Pajdla T.",Learning and calibrating per-location classifiers for visual place recognition,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618966,907,914,,16,10.1109/CVPR.2013.122,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887343558&doi=10.1109%2fCVPR.2013.122&partnerID=40&md5=f5415bda49b1b05ee6782f26335795ad,"INRIA, France; Czech Technical University in Prague, Czech Republic; Center for Machine Perception, Faculty of Electrical Engineering, France; WILLOW Project, Laboratoire d'Informatique de l' Ecole Normale Superieure, ENS/INRIA/CNRS UMR 8548., France; Universit Paris-Est, LIGM (UMR CNRS 8049), Center for Visual Computing, 77455 Marne-la-Valle, France","Gronat, P., INRIA, France, Czech Technical University in Prague, Czech Republic, Center for Machine Perception, Faculty of Electrical Engineering, France; Obozinski, G., WILLOW Project, Laboratoire d'Informatique de l' Ecole Normale Superieure, ENS/INRIA/CNRS UMR 8548., France; Sivic, J., INRIA, France, Center for Machine Perception, Faculty of Electrical Engineering, France, Universit Paris-Est, LIGM (UMR CNRS 8049), Center for Visual Computing, 77455 Marne-la-Valle, France; Pajdla, T., Czech Technical University in Prague, Czech Republic",Conference Paper,Scopus,2-s2.0-84887343558
"Zhang H., Wipf D., Zhang Y.",Multi-image blind deblurring using a coupled adaptive sparse prior,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618984,1051,1058,,24,10.1109/CVPR.2013.140,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887357805&doi=10.1109%2fCVPR.2013.140&partnerID=40&md5=8785d56323374cffdfe932e72efd3794,"School of Computer Science, Northwestern Polytechnical University, Xi'an, China; Microsoft Research Asia, Beijing, China","Zhang, H., School of Computer Science, Northwestern Polytechnical University, Xi'an, China; Wipf, D., Microsoft Research Asia, Beijing, China; Zhang, Y., School of Computer Science, Northwestern Polytechnical University, Xi'an, China",Conference Paper,Scopus,2-s2.0-84887357805
[No author name available],"Proceedings - 2013 IEEE Conference on Computer Vision and Pattern Recognition, CVPR 2013",2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,,,,3774,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887356695&partnerID=40&md5=8d6f7f2633c642dee7e2a432903151f7,,,Conference Review,Scopus,2-s2.0-84887356695
"Hofmann M., Wolf D., Rigoll G.",Hypergraphs for joint multi-view reconstruction and multi-object tracking,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6619312,3650,3657,,20,10.1109/CVPR.2013.468,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887378553&doi=10.1109%2fCVPR.2013.468&partnerID=40&md5=09bc7e117b19c632c85f1b63e8b99339,"Institute for Human-Machine Communication, Technische Universität München, Germany; Automation and Control Institute, Technische Universität Wien, Germany","Hofmann, M., Institute for Human-Machine Communication, Technische Universität München, Germany; Wolf, D., Institute for Human-Machine Communication, Technische Universität München, Germany, Automation and Control Institute, Technische Universität Wien, Germany; Rigoll, G., Institute for Human-Machine Communication, Technische Universität München, Germany",Conference Paper,Scopus,2-s2.0-84887378553
"Sakurada K., Okatani T., Deguchi K.",Detecting changes in 3D structure of a scene from multi-view images captured by a vehicle-mounted camera,2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618869,137,144,,12,10.1109/CVPR.2013.25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887399467&doi=10.1109%2fCVPR.2013.25&partnerID=40&md5=17d38c4508f2e32eb258d90432dc02ee,"Tohoku University, Japan","Sakurada, K., Tohoku University, Japan; Okatani, T., Tohoku University, Japan; Deguchi, K., Tohoku University, Japan",Conference Paper,Scopus,2-s2.0-84887399467
"Dansereau D.G., Pizarro O., Williams S.B.","Decoding, calibration and rectification for lenselet-based plenoptic cameras",2013,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,,,6618981,1027,1034,,90,10.1109/CVPR.2013.137,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887338625&doi=10.1109%2fCVPR.2013.137&partnerID=40&md5=b3d4e24f22508f71706ee63646b2c17c,"Australian Centre for Field Robotics; School of Aerospace, Mechanical and Mechatronic Engineering, University of Sydney, NSW, Australia","Dansereau, D.G., Australian Centre for Field Robotics; School of Aerospace, Mechanical and Mechatronic Engineering, University of Sydney, NSW, Australia; Pizarro, O., Australian Centre for Field Robotics; School of Aerospace, Mechanical and Mechatronic Engineering, University of Sydney, NSW, Australia; Williams, S.B., Australian Centre for Field Robotics; School of Aerospace, Mechanical and Mechatronic Engineering, University of Sydney, NSW, Australia",Conference Paper,Scopus,2-s2.0-84887338625
